,Unnamed: 0,ep_num,air_date,round_name,coord,category,value,daily_double,question,answer,correct_attempts,wrong_attempts,value_tuple,value_num,difficulty,topic_cluster,topic_name,human_score
114,51743,7596,2017-09-25,Double Jeopardy,"(5, 1)",IT'S YOUR BODY,"(400,)",False,"Of coccyx, sternum, or fibula, the bone that you have 2 of",the fibula,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
115,47244,7522,2017-05-02,Double Jeopardy,"(5, 1)",GIMME SHELTER,"(400,)",False,"This farm building can precede ""spider"" or ""raising""",a barn,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
116,50999,7585,2017-07-28,Jeopardy,"(5, 1)",TV FOR THEE,"(200,)",False,Anthony Geary won Emmys in 4 different decades for playing Luke on this soap (& Luke wasn't even a doctor!),General Hospital,1.0,0.0,"(200,)",200.0,easy,0,Movies & Film,1
117,13435,2819,1996-11-28,Double Jeopardy,"(5, 2)",LABOR UNIONS,"(400,)",False,"In December 1995 this Detroit-based union ended a 17-month strike at Caterpillar, Inc.",United Auto Workers,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
118,14866,2843,1997-01-01,Double Jeopardy,"(6, 1)",SPEAKING HINDI,"(200,)",False,It's the Hindu prince next up in rank from a rajah,maharajah,0.0,3.0,"(200,)",200.0,easy,8,Word Games,0
119,1798,126,1985-03-04,Jeopardy,"(3, 2)",WORD ORIGINS,"(200,)",False,"""Biblical"" term for the thyroid cartilage that bulges in the throat",Adam\'s apple,1.0,0.0,"(200,)",200.0,easy,14,World Regions & Capitals,1
120,1976,153,1985-04-10,Double Jeopardy,"(4, 2)",PHILOSOPHY,"(400,)",False,Effect is the immediate result of this,cause,1.0,0.0,"(400,)",400.0,easy,5,"Mythology, Literature & Wordplay",1
121,30807,4259,2003-02-20,Jeopardy,"(3, 2)",WHICH DOCTOR...,"(400,)",False,"Uses X-rays, ultrasound & MRI to check out your insides",radiologist,1.0,0.0,"(400,)",400.0,easy,2,"Politics, Government & Industry",1
122,36768,4360,2003-07-11,Jeopardy,"(3, 1)","HISTORIC HOPEWELL, VIRGINIA","(200,)",False,"Take a driving tour of Hopewell homes built in the 1920s & '30s from this ""Softer Side"" retailer's mail-order kits",Sears,1.0,0.0,"(200,)",200.0,easy,3,Food & Cuisine,1
123,6369,2597,1995-12-12,Double Jeopardy,"(5, 1)",1980s TELEVISION,"(200,)",False,This character was a 16-year-old resident physician at Eastman Medical Center,Doogie Howser,1.0,0.0,"(200,)",200.0,easy,0,Movies & Film,1
124,14593,2839,1996-12-26,Jeopardy,"(1, 1)",THE EARLY 1900S,"(100,)",False,"Taking 3 years, Roald Amundsen became the first to travel through this long-sought passage",Northwest Passage,1.0,0.0,"(100,)",100.0,easy,17,Religion,1
125,53632,7628,2017-11-08,Jeopardy,"(6, 1)",WHAT DO YOU COLLECT?,"(200,)",False,A bibliophile,books,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
126,17036,2879,1997-02-20,Double Jeopardy,"(2, 1)",ACTRESSES,"(200,)",False,"This ""Striptease"" star provides the voice of Esmeralda for Disney's ""The Hunchback of Notre Dame""",Demi Moore,1.0,0.0,"(200,)",200.0,easy,13,Trivia & Famous People,1
127,14214,2832,1996-12-17,Double Jeopardy,"(5, 2)",INTERNATIONAL FOOD & DRINK,"(400,)",False,The Canadian type of this distilled liquor is always blended,Whiskey,1.0,0.0,"(400,)",400.0,easy,7,American Pop Culture,1
128,9668,2729,1996-06-13,Jeopardy,"(4, 3)",THE BODY HUMAN,"(300,)",False,Goiters develop when this gland becomes too active or not active enough,thyroid,1.0,0.0,"(300,)",300.0,easy,5,"Mythology, Literature & Wordplay",1
129,3695,367,1986-02-04,Jeopardy,"(1, 1)",AMERICAN FOOD AND DRINK,"(100,)",False,"5600-year-old samples of this ""movie treat"" have been found in New Mexico caves",popcorn,1.0,0.0,"(100,)",100.0,easy,7,American Pop Culture,1
130,35506,4340,2003-06-13,Jeopardy,"(1, 1)",WORLD OF AUTHORS,"(200,)",False,Vladimir Nabokov,Russia,1.0,0.0,"(200,)",200.0,easy,6,Performing Arts,1
131,7252,2625,1996-01-19,Jeopardy,"(1, 3)",ASTRONOMY,"(300,)",False,In 1504 Columbus scared the locals in Jamaica when he predicted one of these,(Lunar) Eclipse,1.0,0.0,"(300,)",300.0,easy,5,"Mythology, Literature & Wordplay",1
132,53117,7619,2017-10-26,Double Jeopardy,"(1, 1)",REAL PEOPLE ON QUARTERS,"(400,)",False,"A quarter honors his national historic site in Washington, D.C., and on the back is the man himself",Frederick Douglass,1.0,0.0,"(400,)",400.0,easy,2,"Politics, Government & Industry",1
133,14745,2841,1996-12-30,Double Jeopardy,"(6, 1)",FILMOGRAPHIES,"(200,)",False,"""Love Affair"",""Heaven Can Wait"",""Dick Tracy""",Warren Beatty,1.0,0.0,"(200,)",200.0,easy,13,Trivia & Famous People,1
134,11058,2765,1996-09-13,Jeopardy,"(6, 1)","""C""OMMON BONDS","(100,)",False,"Porter, Old King, slaw",Cole,1.0,0.0,"(100,)",100.0,easy,19,20th Century History & Pop Culture,1
135,11305,2771,1996-09-23,Jeopardy,"(3, 2)",ROCK GUITARISTS,"(200,)",False,In 1996 his theme from Dead Man Walking was nominated for an Oscar,Bruce Springsteen,1.0,0.0,"(200,)",200.0,easy,18,Animals & Natural World,1
136,3707,367,1986-02-04,Jeopardy,"(1, 3)",AMERICAN FOOD AND DRINK,"(300,)",False,"Start by steeping, in a glass, crushed leaves in sugar syrup",a mint julep,1.0,0.0,"(300,)",300.0,easy,7,American Pop Culture,1
137,12970,2812,1996-11-19,Jeopardy,"(2, 1)",AMERICANA,"(100,)",False,"A favorite spot for hikers, Pinnacle Mountain is 20 minutes from this Arkansas' capital's downtown area",Little Rock,1.0,0.0,"(100,)",100.0,easy,4,"Nature, Geography & Earth Science",1
138,9991,2734,1996-06-20,Double Jeopardy,"(6, 1)",AUTHORS & THEIR WORKS,"(200,)",False,"Part II of her novel ""O Pioneers!"" is entitled ""Neighboring Fields""",Willa Cather,1.0,0.0,"(200,)",200.0,easy,6,Performing Arts,1
139,52680,7612,2017-10-17,Jeopardy,"(5, 2)",LET'S SAVE THE PLANET,"(400,)",False,This society named for an ornithologist is responsible for dozens of sanctuaries nationwide,the Audubon Society,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
140,1853,138,1985-03-20,Jeopardy,"(1, 3)",FOREIGN CUISINE,"(300,)",False,"What it's called when ""I eats me spinach"" as a major ingredient of an Italian dish",Florentine,0.0,3.0,"(300,)",300.0,easy,7,American Pop Culture,0
141,18479,2905,1997-03-28,Double Jeopardy,"(2, 1)",THE BODY HUMAN,"(200,)",False,The tarsus is the collective name for the 7 bones of this foot joint,Ankle,1.0,1.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",0
142,12885,2810,1996-11-15,Double Jeopardy,"(6, 1)",DYSFUNCTIONAL ROYAL FAMILIES,"(200,)",False,This emperor's sister Pauline Bonaparte was so scandalous she was banned from his court in 1810,Napoleon,1.0,0.0,"(200,)",200.0,easy,2,"Politics, Government & Industry",1
143,18097,2899,1997-03-20,Jeopardy,"(2, 2)",CATHEDRALS & CHURCHES,"(200,)",False,6 golden domes were added to this capital's Annunciation Cathedral during the reign of Ivan the Terrible,Moscow,1.0,0.0,"(200,)",200.0,easy,11,"Water, Transport & Landforms",1
144,55205,7654,2017-12-14,Double Jeopardy,"(2, 1)",JUST A SITAR,"(400,)",False,"(Kelly shows a guitar and a sitar.) On a guitar, these metal ridges used to produce notes are fixed to the fingerboard; on a sitar, they can be moved to adjust the tuning",frets,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
145,22569,2973,1997-07-02,Double Jeopardy,"(3, 2)",LEGAL PEOPLE,"(400,)",False,The same-named grandfather of this conservative radio host practiced law in Missouri at age 104,Rush Limbaugh,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
146,11801,2782,1996-10-08,Jeopardy,"(5, 4)",NORSE MYTHOLOGY,"(400,)",False,"Ratatosk, one of these rodents, scampers up & down the tree Yggdrasil spreading nasty gossip & insults",a squirrel,0.0,3.0,"(400,)",400.0,easy,11,"Water, Transport & Landforms",0
147,61177,7755,2018-05-04,Double Jeopardy,"(2, 1)",THANKS FOR THE MEMOIRS,"(400,)",False,"""Mrs. Kennedy & Me"" by Clint Hill recounts his time in this protective agency in the early 1960s",the Secret Service,1.0,0.0,"(400,)",400.0,easy,6,Performing Arts,1
148,9075,2698,1996-05-01,Jeopardy,"(6, 3)",3-LETTER WORDS,"(300,)",False,The in place to work out,gym,1.0,0.0,"(300,)",300.0,easy,14,World Regions & Capitals,1
149,28962,4228,2003-01-08,Jeopardy,"(5, 2)",3-LETTER WORDS,"(400,)",False,"A deer, a female deer",a doe,1.0,0.0,"(400,)",400.0,easy,14,World Regions & Capitals,1
150,60040,7736,2018-04-09,Double Jeopardy,"(4, 1)",WOMEN IN THE BIBLE,"(400,)",False,Anna was an aged prophet in this city who proclaimed the baby Jesus as the Messiah,Jerusalem,0.0,3.0,"(400,)",400.0,easy,11,"Water, Transport & Landforms",0
151,12924,2811,1996-11-18,Jeopardy,"(5, 3)",AMERICAN HISTORY,"(300,)",False,More than 200 U.S. Marines were killed in 1983 by a truck bomb at their barracks in this Mideast capital,Beirut,1.0,0.0,"(300,)",300.0,easy,17,Religion,1
152,5608,2577,1995-11-14,Jeopardy,"(5, 1)",THE OLD TESTAMENT,"(100,)",False,"Psalm 122 says ""Pray for the peace of"" this city; ""they shall prosper that love thee""",Jerusalem,1.0,0.0,"(100,)",100.0,easy,11,"Water, Transport & Landforms",1
153,23088,2982,1997-07-15,Jeopardy,"(5, 2)",ANNUAL EVENTS,"(200,)",False,"The 1st  Monday in October is Zoo Founders Day in this Calif. city, so admission to its world-famous zoo is free",San Diego,1.0,0.0,"(200,)",200.0,easy,15,Literature & Language,1
154,22348,2970,1997-06-27,Jeopardy,"(1, 1)",FORESTS,"(100,)",False,The Grunewald Forest covers much of the southwestern part of this German capital,Berlin,1.0,0.0,"(100,)",100.0,easy,9,Inventions & Notable Names,1
155,32770,4294,2003-04-10,Jeopardy,"(4, 2)",CLASSIC COMIC CATCHPHRASES,"(400,)",False,"""You look mahvelous!""",Billy Crystal,1.0,0.0,"(400,)",400.0,easy,8,Word Games,1
156,36315,4352,2003-07-01,Double Jeopardy,"(1, 1)",AMERICAN ARTISTS,"(400,)",False,"""Eat"", an early film by this pop artist, showed fellow artist Robert Indiana eating a mushroom",Andy Warhol,1.0,0.0,"(400,)",400.0,easy,18,Animals & Natural World,1
157,13335,2818,1996-11-27,Jeopardy,"(2, 1)",ACTORS & ACTRESSES,"(100,)",False,"This ""Alien"" actress starred in her long-time pal Christopher Durang's 1996 play ""Sex and Longing""",Sigourney Weaver,1.0,0.0,"(100,)",100.0,easy,13,Trivia & Famous People,1
158,18186,2900,1997-03-21,Double Jeopardy,"(1, 2)",MILITARY GOVERNORS,"(400,)",False,"During Leonard Wood's 1899-1902 term as military governor of Cuba, this disease was brought under control",Yellow fever,0.0,3.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",0
159,5552,2576,1995-11-13,Jeopardy,"(4, 2)",TELEVISION HISTORY,"(200,)",False,"This star, called ""Mr. Television"", hosted a prime-time bowling series for NBC in the 1960s",Milton Berle,1.0,0.0,"(200,)",200.0,easy,0,Movies & Film,1
160,449,12,1984-09-25,Double Jeopardy,"(1, 2)",U.S. STATES,"(400,)",False,"The only state beginning with ""A"" that does not end in ""A""",Arkansas,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
161,53,2,1984-09-11,Jeopardy,"(1, 2)",STATE CAPITALS,"(200,)",False,This N.M. town is the oldest city that's a state capital,Santa Fe,1.0,0.0,"(200,)",200.0,easy,4,"Nature, Geography & Earth Science",1
162,22384,2970,1997-06-27,Double Jeopardy,"(1, 2)",THE INDUSTRIAL REVOLUTION,"(400,)",False,In the late 1700s Sir Richard Arkwright's cotton mills ran on this type of power,Water power,1.0,0.0,"(400,)",400.0,easy,10,Science & Academia,1
163,9129,2700,1996-05-03,Jeopardy,"(5, 2)",MARRIAGE CUSTOMS,"(200,)",False,"At a Malaysian wedding, each guest is given a decorated one of these edible fertility symbols",egg,1.0,0.0,"(200,)",200.0,easy,11,"Water, Transport & Landforms",1
164,14718,2841,1996-12-30,Jeopardy,"(3, 2)",FURNITURE,"(200,)",False,It's believed the lectern was invented when these replaced scrolls,Books,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
165,51656,7595,2017-09-22,Jeopardy,"(1, 2)",TIME FOR A DRINK,"(400,)",False,"I'm gonna party like it's 44 ""B.C.""! Mix me one of these, a Bloody Mary with clamato rather than tomato juice",a Bloody Caesar,0.0,3.0,"(400,)",400.0,easy,12,History & World Leaders,0
166,12146,2788,1996-10-16,Jeopardy,"(4, 1)",WORLD CITIES,"(100,)",False,"Ile de la Cite, an island in the Seine River, is the heart of this French capital",Paris,1.0,0.0,"(100,)",100.0,easy,1,"Dates, Time & Numbers",1
167,16949,2878,1997-02-19,Jeopardy,"(6, 1)",ANIMALS IN PARADISE,"(100,)",False,The largest animal in paradise is this biblical one that swallowed a person whole,(Jonah\'s) whale,1.0,0.0,"(100,)",100.0,easy,9,Inventions & Notable Names,1
168,50640,7579,2017-07-20,Jeopardy,"(6, 2)",HISTORICAL CHESS PIECES,"(400,)",False,"A 2007 biography of this young French warrior & saint calls her a pawn, ultimately sacrificed",Joan of Arc,1.0,0.0,"(400,)",400.0,easy,17,Religion,1
169,44635,7478,2017-03-01,Jeopardy,"(5, 1)",OBJECTS,"(200,)",False,It's a garland of flowers that can be used for seasonal ornament or for mourning,a lei (or a wreath),1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
170,55661,7662,2017-12-26,Jeopardy,"(5, 2)",FAMOUS FIRST NAMES AS VERBS,"(400,)",False,"To pursue, like NASCAR's Mr. Elliott does to make the Sprint Cup round of 16",chase,1.0,0.0,"(400,)",400.0,easy,2,"Politics, Government & Industry",1
171,47034,7519,2017-04-27,Jeopardy,"(4, 1)",CAKE TALK,"(200,)",False,Here's a work of art: a traditional bûche de Noël cake garnished with mushrooms made of this frothy mixture,meringue,1.0,1.0,"(200,)",200.0,easy,8,Word Games,0
172,55742,7663,2017-12-27,Double Jeopardy,"(4, 1)",TRANSLATE THE LANGUAGE,"(400,)",False,Deutsch,German,1.0,0.0,"(400,)",400.0,easy,19,20th Century History & Pop Culture,1
173,12095,2787,1996-10-15,Jeopardy,"(2, 3)",FOOD,"(300,)",False,"A ficelle is a long, thin one of these about half the size of a baguette",loaf of bread,1.0,0.0,"(300,)",300.0,easy,7,American Pop Culture,1
174,28956,4228,2003-01-08,Jeopardy,"(5, 1)",3-LETTER WORDS,"(200,)",False,"A cozy cave for a bear, or a cozy room in your house",den,1.0,0.0,"(200,)",200.0,easy,14,World Regions & Capitals,1
175,14810,2842,1996-12-31,Double Jeopardy,"(5, 2)",RELIGION,"(400,)",False,"In the 18th century, this ancient Japanese religion was revived through the writings of Mabuchi & others",Shinto,1.0,0.0,"(400,)",400.0,easy,11,"Water, Transport & Landforms",1
176,20439,2939,1997-05-15,Double Jeopardy,"(4, 1)",AUSTRALIA,"(200,)",False,"Somewhat paradoxically, it's the common term for the vast Australian interior",outback,1.0,0.0,"(200,)",200.0,easy,1,"Dates, Time & Numbers",1
177,53631,7628,2017-11-08,Jeopardy,"(5, 1)","GIVE US THE ""____ING"" TITLE!","(200,)",False,"""____ing Las Vegas"" by John O'Brien",Leaving Las Vegas,1.0,0.0,"(200,)",200.0,easy,19,20th Century History & Pop Culture,1
178,51888,7599,2017-09-28,Jeopardy,"(2, 1)",CLASSIC MOVIE LINES,"(200,)",False,"""You talkin' to me?""",Taxi Driver,1.0,0.0,"(200,)",200.0,easy,13,Trivia & Famous People,1
179,7509,2631,1996-01-29,Double Jeopardy,"(4, 1)",SWEETS,"(200,)",False,"In names of thin, crisp cookies, this word follows brandy & ginger",snap,1.0,0.0,"(200,)",200.0,easy,7,American Pop Culture,1
180,30048,4246,2003-02-03,Double Jeopardy,"(5, 1)",THE 1400s,"(400,)",False,The age of this this type of fighting man was ending; the Teutonic ones got whupped by King Casimir IV of Poland,knights,1.0,0.0,"(400,)",400.0,easy,17,Religion,1
181,15685,2857,1997-01-21,Jeopardy,"(3, 4)",LAW,"(400,)",False,"It's the law that sets the period of time, sometimes years, during which legal actions may be taken",a statute of limitations,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
182,18160,2900,1997-03-21,Jeopardy,"(5, 2)",SMALL JOBS,"(200,)",False,The Munchkins toiled as slaves for this woman until a house fell on her,The Wicked Witch of the East,1.0,1.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",0
183,17313,2884,1997-02-27,Jeopardy,"(5, 1)",AUTO FIRSTS,"(100,)",False,The 1956 Chrysler had an under-dash phonograph; a 1987 Lincoln offered the 1st factory-installed player of these,Compact Discs,1.0,0.0,"(100,)",100.0,easy,19,20th Century History & Pop Culture,1
184,35691,4343,2003-06-18,Jeopardy,"(4, 1)",THE MOST POPULOUS NATION,"(200,)",False,"Mexico,Brazil,Argentina",Brazil,1.0,0.0,"(200,)",200.0,easy,1,"Dates, Time & Numbers",1
185,20142,2934,1997-05-08,Double Jeopardy,"(6, 2)",TOUGH STUFF,"(400,)",False,"In 1910 Georges Claude created these lights, now popular in Las Vegas & Piccadilly Circus",neon lights,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
186,32884,4296,2003-04-14,Jeopardy,"(2, 1)",ACTOR-PLAYWRIGHTS,"(200,)",False,"20 years before ""Murphy Brown"", her play ""The Freezer"" was named one of ""the Best Short Plays of 1968""",Candice Bergen,1.0,0.0,"(200,)",200.0,easy,16,"Sports, Royalty & Western History",1
187,14332,2834,1996-12-19,Double Jeopardy,"(2, 2)",FROM THE PORTUGUESE,"(400,)",False,"Natal, South Africa was named for the Portuguese word for this holiday",Christmas,1.0,1.0,"(400,)",400.0,easy,1,"Dates, Time & Numbers",0
188,11365,2775,1996-09-27,Jeopardy,"(2, 2)",SCIENCE,"(200,)",False,The earliest evidence of these made from stone by early man dates to about 2.5 million years ago,tools,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
189,6490,2606,1995-12-25,Double Jeopardy,"(6, 1)",THE NATIONAL GALLERY OF ART,"(200,)",False,"Benjamin West's 1791 painting of ""The Expulsion of"" this pair ""from Paradise"" is in the gallery",Adam and Eve,1.0,0.0,"(200,)",200.0,easy,3,Food & Cuisine,1
190,47391,7525,2017-05-05,Jeopardy,"(1, 1)",A MARBLE-OUS CATEGORY,"(200,)",False,Michelangelo was just 23 when he carved this sculpture of the Virgin Mary cradling the crucified Christ,the Pietà,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
191,14570,2838,1996-12-25,Double Jeopardy,"(3, 2)",THE 50 STATES,"(400,)",False,"It's ""The Empire State of the South"" as well as ""The Peach State""",Georgia,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
192,22125,2966,1997-06-23,Jeopardy,"(1, 4)",THE BIBLE,"(400,)",False,"Of her twin boys, Rebekah favored this one",Jacob,1.0,0.0,"(400,)",400.0,easy,11,"Water, Transport & Landforms",1
193,17932,2896,1997-03-17,Jeopardy,"(4, 4)",COLLEGES & UNIVERSITIES,"(400,)",False,In 1994 Bennington College in this state eliminated all academic departments & abolished its tenure system,Vermont,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
194,3414,336,1985-12-23,Double Jeopardy,"(6, 2)",TAKE A BATH,"(400,)",False,French-sounding name for cutouts on bathtub floor which keep Paul Simon from slip slidin' away,appliques,0.0,3.0,"(400,)",400.0,easy,12,History & World Leaders,0
195,10263,2739,1996-06-27,Jeopardy,"(5, 1)",TYPES OF GOVERNMENT,"(100,)",False,"Its modern roots are in France, not Russia, & its name is from the French for ""common""",communism,1.0,0.0,"(100,)",100.0,easy,4,"Nature, Geography & Earth Science",1
196,44336,7473,2017-02-22,Jeopardy,"(1, 1)",ESSAY TEST,"(200,)",False,"""Two essays written in 1842 and 1844"" by this man laid ""the foundations of the origin of species""",Darwin,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
197,7314,2627,1996-01-23,Jeopardy,"(3, 3)",SINGERS & THEIR ROLES,"(300,)",False,"Reba McEntire hit her marks as this markswoman in the 1995 TV miniseries ""Buffalo Girls""",Annie Oakley,1.0,0.0,"(300,)",300.0,easy,18,Animals & Natural World,1
198,1075,59,1984-11-29,Double Jeopardy,"(1, 1)",GEOGRAPHY,"(200,)",False,Honolulu is on this Hawaiian island,Oahu,1.0,0.0,"(200,)",200.0,easy,1,"Dates, Time & Numbers",1
